country,crop,year,rainfall_mm,pesticides_tonnes,avg_temp,yield_tonnes_per_ha
Qatar,Potatoes,1997,74.0,21.5,27.23,10.1429
Qatar,Wheat,1997,74.0,21.5,27.23,2.3077
Qatar,Maize,1998,74.0,37.0,28.48,12.4348
Qatar,Potatoes,1998,74.0,37.0,28.48,10.3333
Qatar,Wheat,1998,74.0,37.0,28.48,2.2951
Qatar,Maize,1999,74.0,52.5,28.62,12.4639
Qatar,Potatoes,1999,74.0,52.5,28.62,9.3333
Qatar,Wheat,1999,74.0,52.5,28.62,2.3056
Qatar,Maize,2000,74.0,68.0,28.06,12.5175
Qatar,Potatoes,2000,74.0,68.0,28.06,8.6667
Qatar,Wheat,2000,74.0,68.0,28.06,2.3056
Qatar,Maize,2001,74.0,68.0,28.36,12.5299
Qatar,Potatoes,2001,74.0,68.0,28.36,8.0
Qatar,Wheat,2001,74.0,68.0,28.36,2.3333
Qatar,Maize,2002,74.0,68.0,28.25,12.4627
Qatar,Potatoes,2002,74.0,68.0,28.25,7.5
Qatar,Wheat,2002,74.0,68.0,28.25,2.2727
Qatar,Maize,2004,74.0,68.0,28.2,12.6304
Qatar,Potatoes,2004,74.0,68.0,28.2,8.0
Qatar,Wheat,2004,74.0,68.0,28.2,2.4444
Qatar,Maize,2005,74.0,68.0,28.09,12.4776
Qatar,Potatoes,2005,74.0,68.0,28.09,9.5169
Qatar,Wheat,2005,74.0,68.0,28.09,2.3333
Qatar,Maize,2006,74.0,68.0,28.12,11.8571
Qatar,Potatoes,2006,74.0,68.0,28.12,10.3333
Qatar,Wheat,2006,74.0,68.0,28.12,2.0
Qatar,Maize,2007,74.0,68.0,28.23,18.1429
Qatar,Potatoes,2007,74.0,68.0,28.23,10.0
Qatar,Wheat,2007,74.0,68.0,28.23,2.3188
Qatar,Maize,2008,74.0,68.0,27.92,18.1429
Qatar,Potatoes,2008,74.0,68.0,27.92,10.0
Qatar,Wheat,2008,74.0,68.0,27.92,3.0
Qatar,Maize,2009,74.0,68.0,28.17,19.2857
Qatar,Potatoes,2009,74.0,68.0,28.17,11.0
Qatar,Wheat,2009,74.0,68.0,28.17,2.3333
Qatar,Maize,2010,74.0,68.0,28.93,20.7556
Qatar,Potatoes,2010,74.0,68.0,28.93,9.2
Qatar,Wheat,2010,74.0,68.0,28.93,2.25
Qatar,Maize,2011,74.0,68.0,28.23,12.5556
Qatar,Potatoes,2011,74.0,68.0,28.23,18.0
Qatar,Wheat,2011,74.0,68.0,28.23,2.3636
Qatar,Maize,2012,74.0,68.0,28.54,12.4894
Qatar,Potatoes,2012,74.0,68.0,28.54,12.0
Qatar,Wheat,2012,74.0,68.0,28.54,2.2857
Qatar,Maize,2013,74.0,68.0,28.68,12.4845
Qatar,Potatoes,2013,74.0,68.0,28.68,10.9298
Qatar,Wheat,2013,74.0,68.0,28.68,2.2632
Romania,Maize,1990,637.0,25255.0,12.26,2.7606
Romania,Potatoes,1990,637.0,25255.0,12.26,10.9996
Romania,"Rice, paddy",1990,637.0,25255.0,12.26,1.6667
Romania,Sorghum,1990,637.0,25255.0,12.26,0.6731
Romania,Soybeans,1990,637.0,25255.0,12.26,0.7421
Romania,Wheat,1990,637.0,25255.0,12.26,3.2351
Romania,Maize,1991,637.0,19898.0,10.55,4.0766
Romania,Potatoes,1991,637.0,19898.0,10.55,7.9732
Romania,"Rice, paddy",1991,637.0,19898.0,10.55,1.456
Romania,Sorghum,1991,637.0,19898.0,10.55,1.575
Romania,Soybeans,1991,637.0,19898.0,10.55,1.6544
Romania,Wheat,1991,637.0,19898.0,10.55,2.5406
Romania,Maize,1992,637.0,15134.0,11.55,2.0469
Romania,Potatoes,1992,637.0,15134.0,11.55,11.8962
Romania,"Rice, paddy",1992,637.0,15134.0,11.55,2.3742
Romania,Sorghum,1992,637.0,15134.0,11.55,0.55
Romania,Soybeans,1992,637.0,15134.0,11.55,0.7619
Romania,Wheat,1992,637.0,15134.0,11.55,2.195
Romania,Maize,1993,637.0,24252.0,10.78,2.6054
Romania,Potatoes,1993,637.0,24252.0,10.78,14.895
Romania,"Rice, paddy",1993,637.0,24252.0,10.78,3.0351
Romania,Sorghum,1993,637.0,24252.0,10.78,0.9788
Romania,Soybeans,1993,637.0,24252.0,10.78,1.2698
Romania,Wheat,1993,637.0,24252.0,10.78,2.3291
Romania,Maize,1994,637.0,21811.0,12.7,3.1317
Romania,Potatoes,1994,637.0,21811.0,12.7,11.8525
Romania,"Rice, paddy",1994,637.0,21811.0,12.7,3.2835
Romania,Sorghum,1994,637.0,21811.0,12.7,0.9406
Romania,Soybeans,1994,637.0,21811.0,12.7,1.5525
Romania,Wheat,1994,637.0,21811.0,12.7,2.5435
Romania,Maize,1995,637.0,20113.0,11.21,3.1915
Romania,Potatoes,1995,637.0,20113.0,11.21,12.3608
Romania,"Rice, paddy",1995,637.0,20113.0,11.21,3.903
Romania,Sorghum,1995,637.0,20113.0,11.21,0.7633
Romania,Soybeans,1995,637.0,20113.0,11.21,1.4701
Romania,Wheat,1995,637.0,20113.0,11.21,3.0903
Romania,Maize,1996,637.0,17425.0,10.71,2.9319
Romania,Potatoes,1996,637.0,17425.0,10.71,13.9763
Romania,"Rice, paddy",1996,637.0,17425.0,10.71,2.7075
Romania,Sorghum,1996,637.0,17425.0,10.71,0.5875
Romania,Soybeans,1996,637.0,17425.0,10.71,1.4104
Romania,Wheat,1996,637.0,17425.0,10.71,1.7645
Romania,Maize,1997,637.0,15349.0,10.46,4.2171
Romania,Potatoes,1997,637.0,15349.0,10.46,12.6636
Romania,"Rice, paddy",1997,637.0,15349.0,10.46,2.6766
Romania,Sorghum,1997,637.0,15349.0,10.46,1.9258
Romania,Soybeans,1997,637.0,15349.0,10.46,2.0032
Romania,Wheat,1997,637.0,15349.0,10.46,3.0103
Romania,Maize,1998,637.0,13979.0,11.37,2.7892
Romania,Potatoes,1998,637.0,13979.0,11.37,12.8302
Romania,"Rice, paddy",1998,637.0,13979.0,11.37,2.9791
Romania,Sorghum,1998,637.0,13979.0,11.37,1.6636
Romania,Soybeans,1998,637.0,13979.0,11.37,1.3913
Romania,Wheat,1998,637.0,13979.0,11.37,2.5963
Romania,Maize,1999,637.0,11280.0,12.34,3.6403
Romania,Potatoes,1999,637.0,11280.0,12.34,14.4957
Romania,"Rice, paddy",1999,637.0,11280.0,12.34,2.4427
Romania,Sorghum,1999,637.0,11280.0,12.34,1.6414
Romania,Soybeans,1999,637.0,11280.0,12.34,1.8724
Romania,Wheat,1999,637.0,11280.0,12.34,2.7993
Romania,Maize,2000,637.0,9427.4,12.44,1.7128
Romania,Potatoes,2000,637.0,9427.4,12.44,12.3276
Romania,"Rice, paddy",2000,637.0,9427.4,12.44,2.6441
Romania,Sorghum,2000,637.0,9427.4,12.44,1.3874
Romania,Soybeans,2000,637.0,9427.4,12.44,0.7659
Romania,Wheat,2000,637.0,9427.4,12.44,2.2996
Romania,Maize,2001,637.0,7871.1,11.9,3.1232
Romania,Potatoes,2001,637.0,7871.1,11.9,14.4769
Romania,"Rice, paddy",2001,637.0,7871.1,11.9,1.2632
Romania,Sorghum,2001,637.0,7871.1,11.9,1.3381
Romania,Soybeans,2001,637.0,7871.1,11.9,1.6721
Romania,Wheat,2001,637.0,7871.1,11.9,3.0449
Romania,Maize,2002,637.0,7875.7,12.24,3.0421
Romania,Potatoes,2002,637.0,7875.7,12.24,14.4401
Romania,"Rice, paddy",2002,637.0,7875.7,12.24,1.2839
Romania,Sorghum,2002,637.0,7875.7,12.24,1.419
Romania,Soybeans,2002,637.0,7875.7,12.24,2.0909
Romania,Wheat,2002,637.0,7875.7,12.24,2.058
Romania,Maize,2004,637.0,6778.2,11.63,4.5497
Romania,Potatoes,2004,637.0,6778.2,11.63,16.654
Romania,"Rice, paddy",2004,637.0,6778.2,11.63,4.0056
Romania,Sorghum,2004,637.0,6778.2,11.63,3.7611
Romania,Soybeans,2004,637.0,6778.2,11.63,2.6595
Romania,Wheat,2004,637.0,6778.2,11.63,3.4775
Romania,Maize,2005,637.0,7565.7,11.25,3.9816
Romania,Potatoes,2005,637.0,7565.7,11.25,13.1035
Romania,"Rice, paddy",2005,637.0,7565.7,11.25,4.1989
Romania,Sorghum,2005,637.0,7565.7,11.25,2.5291
Romania,Soybeans,2005,637.0,7565.7,11.25,2.3922
Romania,Wheat,2005,637.0,7565.7,11.25,2.9985
Romania,Maize,2006,637.0,6733.2,11.63,3.5754
Romania,Potatoes,2006,637.0,6733.2,11.63,14.186
Romania,"Rice, paddy",2006,637.0,6733.2,11.63,3.2993
Romania,Sorghum,2006,637.0,6733.2,11.63,1.7986
Romania,Soybeans,2006,637.0,6733.2,11.63,1.9434
Romania,Wheat,2006,637.0,6733.2,11.63,2.7737
Romania,Maize,2007,637.0,6314.0,12.99,1.703
Romania,Potatoes,2007,637.0,6314.0,12.99,13.6211
Romania,"Rice, paddy",2007,637.0,6314.0,12.99,3.4023
Romania,Sorghum,2007,637.0,6314.0,12.99,1.3345
Romania,Soybeans,2007,637.0,6314.0,12.99,1.245
Romania,Wheat,2007,637.0,6314.0,12.99,1.61
Romania,Maize,2008,637.0,7193.7,12.5,3.2271
Romania,Potatoes,2008,637.0,7193.7,12.5,14.0485
Romania,"Rice, paddy",2008,637.0,7193.7,12.5,4.9326
Romania,Sorghum,2008,637.0,7193.7,12.5,2.6348
Romania,Soybeans,2008,637.0,7193.7,12.5,1.9633
Romania,Wheat,2008,637.0,7193.7,12.5,3.4222
Romania,Maize,2009,637.0,6548.7,12.47,3.4169
Romania,Potatoes,2009,637.0,6548.7,12.47,15.3812
Romania,"Rice, paddy",2009,637.0,6548.7,12.47,5.4262
Romania,Sorghum,2009,637.0,6548.7,12.47,2.3758
Romania,Soybeans,2009,637.0,6548.7,12.47,1.7465
Romania,Wheat,2009,637.0,6548.7,12.47,2.4305
Romania,Maize,2010,637.0,7249.2,11.94,4.3176
Romania,Potatoes,2010,637.0,7249.2,11.94,13.296
Romania,"Rice, paddy",2010,637.0,7249.2,11.94,4.9656
Romania,Sorghum,2010,637.0,7249.2,11.94,1.9918
Romania,Soybeans,2010,637.0,7249.2,11.94,2.3641
Romania,Wheat,2010,637.0,7249.2,11.94,2.7
Romania,Maize,2011,637.0,6582.9,11.26,4.5292
Romania,Potatoes,2011,637.0,6582.9,11.26,16.4154
Romania,"Rice, paddy",2011,637.0,6582.9,11.26,5.1504
Romania,Sorghum,2011,637.0,6582.9,11.26,3.1313
Romania,Soybeans,2011,637.0,6582.9,11.26,1.9849
Romania,Wheat,2011,637.0,6582.9,11.26,3.665
Romania,Maize,2012,637.0,6418.7,12.33,2.187
Romania,Potatoes,2012,637.0,6418.7,12.33,10.7623
Romania,"Rice, paddy",2012,637.0,6418.7,12.33,4.4995
Romania,Sorghum,2012,637.0,6418.7,12.33,1.9335
Romania,Soybeans,2012,637.0,6418.7,12.33,1.3388
Romania,Wheat,2012,637.0,6418.7,12.33,2.6593
Romania,Maize,2013,637.0,6947.9,13.94,4.4941
Romania,Potatoes,2013,637.0,6947.9,13.94,15.8462
Romania,"Rice, paddy",2013,637.0,6947.9,13.94,4.7194
Romania,Sorghum,2013,637.0,6947.9,13.94,2.3726
Romania,Soybeans,2013,637.0,6947.9,13.94,2.2242
Romania,Wheat,2013,637.0,6947.9,13.94,3.4786
Rwanda,Cassava,1990,1212.0,157.0,19.39,2.0126
Rwanda,Maize,1990,1212.0,157.0,19.39,1.0252
Rwanda,Potatoes,1990,1212.0,157.0,19.39,6.7453
Rwanda,"Rice, paddy",1990,1212.0,157.0,19.39,1.3652
Rwanda,Sorghum,1990,1212.0,157.0,19.39,1.0688
Rwanda,Soybeans,1990,1212.0,157.0,19.39,0.6735
Rwanda,Sweet potatoes,1990,1212.0,157.0,19.39,4.6491
Rwanda,Wheat,1990,1212.0,157.0,19.39,1.1811
Rwanda,Yams,1990,1212.0,157.0,19.39,4.0
Rwanda,Cassava,1991,1212.0,107.0,19.22,2.64
Rwanda,Maize,1991,1212.0,107.0,19.22,1.1556
Rwanda,Potatoes,1991,1212.0,107.0,19.22,6.8462
Rwanda,"Rice, paddy",1991,1212.0,107.0,19.22,2.4118
Rwanda,Sorghum,1991,1212.0,107.0,19.22,1.2813
Rwanda,Soybeans,1991,1212.0,107.0,19.22,0.72
Rwanda,Sweet potatoes,1991,1212.0,107.0,19.22,5.0
Rwanda,Wheat,1991,1212.0,107.0,19.22,1.2333
Rwanda,Yams,1991,1212.0,107.0,19.22,3.0769
Rwanda,Cassava,1992,1212.0,97.0,19.54,2.61
Rwanda,Maize,1992,1212.0,97.0,19.54,1.225
Rwanda,Potatoes,1992,1212.0,97.0,19.54,6.6731
Rwanda,"Rice, paddy",1992,1212.0,97.0,19.54,2.403
Rwanda,Sorghum,1992,1212.0,97.0,19.54,0.7507
Rwanda,Soybeans,1992,1212.0,97.0,19.54,0.8095
Rwanda,Sweet potatoes,1992,1212.0,97.0,19.54,5.0248
Rwanda,Wheat,1992,1212.0,97.0,19.54,1.1455
Rwanda,Yams,1992,1212.0,97.0,19.54,5.0
Rwanda,Cassava,1993,1212.0,127.4,19.53,2.425
Rwanda,Maize,1993,1212.0,127.4,19.53,1.74
Rwanda,Potatoes,1993,1212.0,127.4,19.53,6.8053
Rwanda,"Rice, paddy",1993,1212.0,127.4,19.53,2.64
Rwanda,Sorghum,1993,1212.0,127.4,19.53,1.281
Rwanda,Soybeans,1993,1212.0,127.4,19.53,0.6667
Rwanda,Sweet potatoes,1993,1212.0,127.4,19.53,4.9855
Rwanda,Wheat,1993,1212.0,127.4,19.53,1.2
Rwanda,Yams,1993,1212.0,127.4,19.53,5.3333
Rwanda,Cassava,1994,1212.0,157.8,19.55,1.1778
Rwanda,Maize,1994,1212.0,157.8,19.55,1.675
Rwanda,Potatoes,1994,1212.0,157.8,19.55,6.7588
Rwanda,"Rice, paddy",1994,1212.0,157.8,19.55,2.6471
Rwanda,Sorghum,1994,1212.0,157.8,19.55,0.685
Rwanda,Soybeans,1994,1212.0,157.8,19.55,0.8894
Rwanda,Sweet potatoes,1994,1212.0,157.8,19.55,4.9953
Rwanda,Wheat,1994,1212.0,157.8,19.55,1.1852
Rwanda,Yams,1994,1212.0,157.8,19.55,3.0769
Rwanda,Cassava,1995,1212.0,188.2,19.81,2.4667
Rwanda,Maize,1995,1212.0,188.2,19.81,1.12
Rwanda,Potatoes,1995,1212.0,188.2,19.81,6.885
Rwanda,"Rice, paddy",1995,1212.0,188.2,19.81,3.6508
Rwanda,Sorghum,1995,1212.0,188.2,19.81,1.1521
Rwanda,Soybeans,1995,1212.0,188.2,19.81,1.0346
Rwanda,Sweet potatoes,1995,1212.0,188.2,19.81,5.0045
Rwanda,Wheat,1995,1212.0,188.2,19.81,1.0442
Rwanda,Yams,1995,1212.0,188.2,19.81,3.6227
Rwanda,Cassava,1996,1212.0,218.6,19.31,2.758
Rwanda,Maize,1996,1212.0,218.6,19.31,1.1099
Rwanda,Potatoes,1996,1212.0,218.6,19.31,5.5823
Rwanda,"Rice, paddy",1996,1212.0,218.6,19.31,3.298
Rwanda,Sorghum,1996,1212.0,218.6,19.31,1.361
Rwanda,Soybeans,1996,1212.0,218.6,19.31,0.4856
Rwanda,Sweet potatoes,1996,1212.0,218.6,19.31,5.1123
Rwanda,Wheat,1996,1212.0,218.6,19.31,1.1357
Rwanda,Yams,1996,1212.0,218.6,19.31,3.8151
Rwanda,Cassava,1997,1212.0,249.0,19.78,2.4699
Rwanda,Maize,1997,1212.0,249.0,19.78,1.0908
Rwanda,Potatoes,1997,1212.0,249.0,19.78,5.4673
Rwanda,"Rice, paddy",1997,1212.0,249.0,19.78,3.0328
Rwanda,Sorghum,1997,1212.0,249.0,19.78,1.1222
Rwanda,Soybeans,1997,1212.0,249.0,19.78,0.4928
Rwanda,Sweet potatoes,1997,1212.0,249.0,19.78,4.9659
Rwanda,Wheat,1997,1212.0,249.0,19.78,0.9557
Rwanda,Yams,1997,1212.0,249.0,19.78,3.8157
Rwanda,Cassava,1998,1212.0,157.0,19.79,2.4659
Rwanda,Maize,1998,1212.0,157.0,19.79,0.8231
Rwanda,Potatoes,1998,1212.0,157.0,19.79,6.4088
Rwanda,"Rice, paddy",1998,1212.0,157.0,19.79,1.9148
Rwanda,Sorghum,1998,1212.0,157.0,19.79,1.0514
Rwanda,Soybeans,1998,1212.0,157.0,19.79,0.5505
Rwanda,Sweet potatoes,1998,1212.0,157.0,19.79,5.0463
Rwanda,Wheat,1998,1212.0,157.0,19.79,0.7263
Rwanda,Yams,1998,1212.0,157.0,19.79,3.794
Rwanda,Cassava,1999,1212.0,152.0,19.35,2.6747
Rwanda,Maize,1999,1212.0,152.0,19.35,0.7556
Rwanda,Potatoes,1999,1212.0,152.0,19.35,5.9083
Rwanda,"Rice, paddy",1999,1212.0,152.0,19.35,1.8132
Rwanda,Sorghum,1999,1212.0,152.0,19.35,0.8322
Rwanda,Soybeans,1999,1212.0,152.0,19.35,0.4665
Rwanda,Sweet potatoes,1999,1212.0,152.0,19.35,4.7936
Rwanda,Wheat,1999,1212.0,152.0,19.35,0.6974
Rwanda,Yams,1999,1212.0,152.0,19.35,2.9412
Rwanda,Cassava,2000,1212.0,147.0,19.59,6.8153
Rwanda,Maize,2000,1212.0,147.0,19.59,0.7018
Rwanda,Potatoes,2000,1212.0,147.0,19.59,8.783
Rwanda,"Rice, paddy",2000,1212.0,147.0,19.59,2.7318
Rwanda,Sorghum,2000,1212.0,147.0,19.59,0.8904
Rwanda,Soybeans,2000,1212.0,147.0,19.59,0.4712
Rwanda,Sweet potatoes,2000,1212.0,147.0,19.59,5.9138
Rwanda,Wheat,2000,1212.0,147.0,19.59,0.6416
Rwanda,Yams,2000,1212.0,147.0,19.59,3.3333
Rwanda,Cassava,2001,1212.0,72.0,19.5,5.7907
Rwanda,Maize,2001,1212.0,72.0,19.5,0.7671
Rwanda,Potatoes,2001,1212.0,72.0,19.5,8.6222
Rwanda,"Rice, paddy",2001,1212.0,72.0,19.5,3.0668
Rwanda,Sorghum,2001,1212.0,72.0,19.5,0.9486
Rwanda,Soybeans,2001,1212.0,72.0,19.5,0.5527
Rwanda,Sweet potatoes,2001,1212.0,72.0,19.5,6.0
Rwanda,Wheat,2001,1212.0,72.0,19.5,0.7694
Rwanda,Yams,2001,1212.0,72.0,19.5,3.6842
Rwanda,Cassava,2002,1212.0,106.34,19.77,7.9036
Rwanda,Maize,2002,1212.0,106.34,19.77,0.8763
Rwanda,Potatoes,2002,1212.0,106.34,19.77,8.3133
Rwanda,"Rice, paddy",2002,1212.0,106.34,19.77,3.2658
Rwanda,Sorghum,2002,1212.0,106.34,19.77,1.073
Rwanda,Soybeans,2002,1212.0,106.34,19.77,0.5461
Rwanda,Sweet potatoes,2002,1212.0,106.34,19.77,6.6149
Rwanda,Wheat,2002,1212.0,106.34,19.77,0.6171
Rwanda,Yams,2002,1212.0,106.34,19.77,4.0
Rwanda,Cassava,2004,1212.0,159.54,19.93,5.7198
Rwanda,Maize,2004,1212.0,159.54,19.93,0.767
Rwanda,Potatoes,2004,1212.0,159.54,19.93,8.0407
Rwanda,"Rice, paddy",2004,1212.0,159.54,19.93,3.7964
Rwanda,Sorghum,2004,1212.0,159.54,19.93,0.9134
Rwanda,Soybeans,2004,1212.0,159.54,19.93,0.4972
Rwanda,Sweet potatoes,2004,1212.0,159.54,19.93,5.57
Rwanda,Wheat,2004,1212.0,159.54,19.93,0.7987
Rwanda,Yams,2004,1212.0,159.54,19.93,4.5455
Rwanda,Cassava,2005,1212.0,222.92,20.29,6.7561
Rwanda,Maize,2005,1212.0,222.92,20.29,0.8889
Rwanda,Potatoes,2005,1212.0,222.92,20.29,9.6891
Rwanda,"Rice, paddy",2005,1212.0,222.92,20.29,4.4673
Rwanda,Sorghum,2005,1212.0,222.92,20.29,1.1586
Rwanda,Soybeans,2005,1212.0,222.92,20.29,0.5627
Rwanda,Sweet potatoes,2005,1212.0,222.92,20.29,5.9629
Rwanda,Wheat,2005,1212.0,222.92,20.29,0.9083
Rwanda,Yams,2005,1212.0,222.92,20.29,4.7826
Rwanda,Cassava,2006,1212.0,288.72,20.02,6.4378
Rwanda,Maize,2006,1212.0,288.72,20.02,0.8531
Rwanda,Potatoes,2006,1212.0,288.72,20.02,9.174
Rwanda,"Rice, paddy",2006,1212.0,288.72,20.02,4.4843
Rwanda,Sorghum,2006,1212.0,288.72,20.02,1.1003
Rwanda,Soybeans,2006,1212.0,288.72,20.02,0.6406
Rwanda,Sweet potatoes,2006,1212.0,288.72,20.02,5.7251
Rwanda,Wheat,2006,1212.0,288.72,20.02,0.851
Rwanda,Yams,2006,1212.0,288.72,20.02,4.9419
Rwanda,Cassava,2007,1212.0,398.11,19.6,5.455
Rwanda,Maize,2007,1212.0,398.11,19.6,0.7201
Rwanda,Potatoes,2007,1212.0,398.11,19.6,7.7618
Rwanda,"Rice, paddy",2007,1212.0,398.11,19.6,4.132
Rwanda,Sorghum,2007,1212.0,398.11,19.6,1.0103
Rwanda,Soybeans,2007,1212.0,398.11,19.6,0.7926
Rwanda,Sweet potatoes,2007,1212.0,398.11,19.6,5.6993
Rwanda,Wheat,2007,1212.0,398.11,19.6,0.8948
Rwanda,Yams,2007,1212.0,398.11,19.6,4.802
Rwanda,Cassava,2008,1212.0,321.75,19.56,10.3117
Rwanda,Maize,2008,1212.0,321.75,19.56,1.1515
Rwanda,Potatoes,2008,1212.0,321.75,19.56,9.1329
Rwanda,"Rice, paddy",2008,1212.0,321.75,19.56,4.4432
Rwanda,Sorghum,2008,1212.0,321.75,19.56,1.0055
Rwanda,Soybeans,2008,1212.0,321.75,19.56,0.8248
Rwanda,Sweet potatoes,2008,1212.0,321.75,19.56,5.5168
Rwanda,Wheat,2008,1212.0,321.75,19.56,1.2968
Rwanda,Yams,2008,1212.0,321.75,19.56,4.5817
Rwanda,Cassava,2009,1212.0,1187.6,19.84,11.2077
Rwanda,Maize,2009,1212.0,1187.6,19.84,1.9503
Rwanda,Potatoes,2009,1212.0,1187.6,19.84,10.2216
Rwanda,"Rice, paddy",2009,1212.0,1187.6,19.84,5.6178
Rwanda,Sorghum,2009,1212.0,1187.6,19.84,1.1928
Rwanda,Soybeans,2009,1212.0,1187.6,19.84,0.8215
Rwanda,Sweet potatoes,2009,1212.0,1187.6,19.84,6.5099
Rwanda,Wheat,2009,1212.0,1187.6,19.84,1.7079
Rwanda,Yams,2009,1212.0,1187.6,19.84,5.2001
Rwanda,Cassava,2010,1212.0,953.85,20.12,12.043
Rwanda,Maize,2010,1212.0,953.85,20.12,2.3416
Rwanda,Potatoes,2010,1212.0,953.85,20.12,11.8679
Rwanda,"Rice, paddy",2010,1212.0,953.85,20.12,5.1833
Rwanda,Sorghum,2010,1212.0,953.85,20.12,1.2088
Rwanda,Soybeans,2010,1212.0,953.85,20.12,0.789
Rwanda,Sweet potatoes,2010,1212.0,953.85,20.12,7.4877
Rwanda,Wheat,2010,1212.0,953.85,20.12,1.5631
Rwanda,Yams,2010,1212.0,953.85,20.12,7.1523
Rwanda,Cassava,2011,1212.0,181.6,19.59,12.2765
Rwanda,Maize,2011,1212.0,181.6,19.59,2.3529
Rwanda,Potatoes,2011,1212.0,181.6,19.59,12.8118
Rwanda,"Rice, paddy",2011,1212.0,181.6,19.59,5.5195
Rwanda,Sorghum,2011,1212.0,181.6,19.59,1.2714
Rwanda,Soybeans,2011,1212.0,181.6,19.59,0.78
Rwanda,Sweet potatoes,2011,1212.0,181.6,19.59,8.0541
Rwanda,Wheat,2011,1212.0,181.6,19.59,2.0478
Rwanda,Yams,2011,1212.0,181.6,19.59,6.6757
Rwanda,Cassava,2012,1212.0,925.52,19.79,14.9026
Rwanda,Maize,2012,1212.0,925.52,19.79,2.2587
Rwanda,Potatoes,2012,1212.0,925.52,19.79,14.1869
Rwanda,"Rice, paddy",2012,1212.0,925.52,19.79,5.7193
Rwanda,Sorghum,2012,1212.0,925.52,19.79,1.4277
Rwanda,Soybeans,2012,1212.0,925.52,19.79,0.5862
Rwanda,Sweet potatoes,2012,1212.0,925.52,19.79,9.1903
Rwanda,Wheat,2012,1212.0,925.52,19.79,2.168
Rwanda,Yams,2012,1212.0,925.52,19.79,7.7498
Rwanda,Cassava,2013,1212.0,1841.5,19.93,15.7657
Rwanda,Maize,2013,1212.0,1841.5,19.93,2.2845
Rwanda,Potatoes,2013,1212.0,1841.5,19.93,13.6056
Rwanda,"Rice, paddy",2013,1212.0,1841.5,19.93,5.3362
Rwanda,Sorghum,2013,1212.0,1841.5,19.93,1.4433
Rwanda,Soybeans,2013,1212.0,1841.5,19.93,0.6755
Rwanda,Sweet potatoes,2013,1212.0,1841.5,19.93,9.6163
Rwanda,Wheat,2013,1212.0,1841.5,19.93,1.9924
Rwanda,Yams,2013,1212.0,1841.5,19.93,15.47
Saudi Arabia,Maize,1990,59.0,994.0,25.86,1.7992
Saudi Arabia,Maize,1990,59.0,994.0,25.7,1.7992
Saudi Arabia,Potatoes,1990,59.0,994.0,25.86,19.8311
Saudi Arabia,Potatoes,1990,59.0,994.0,25.7,19.8311
Saudi Arabia,Sorghum,1990,59.0,994.0,25.86,1.2369
Saudi Arabia,Sorghum,1990,59.0,994.0,25.7,1.2369
Saudi Arabia,Wheat,1990,59.0,994.0,25.86,4.6461
Saudi Arabia,Wheat,1990,59.0,994.0,25.7,4.6461
Saudi Arabia,Maize,1991,59.0,994.0,25.94,2.1166
Saudi Arabia,Maize,1991,59.0,994.0,25.43,2.1166
Saudi Arabia,Potatoes,1991,59.0,994.0,25.94,17.5355
Saudi Arabia,Potatoes,1991,59.0,994.0,25.43,17.5355
Saudi Arabia,Sorghum,1991,59.0,994.0,25.94,0.9519
Saudi Arabia,Sorghum,1991,59.0,994.0,25.43,0.9519
Saudi Arabia,Wheat,1991,59.0,994.0,25.94,4.503
Saudi Arabia,Wheat,1991,59.0,994.0,25.43,4.503
Saudi Arabia,Maize,1992,59.0,994.0,24.74,2.0733
Saudi Arabia,Maize,1992,59.0,994.0,24.37,2.0733
Saudi Arabia,Potatoes,1992,59.0,994.0,24.74,16.0109
Saudi Arabia,Potatoes,1992,59.0,994.0,24.37,16.0109
Saudi Arabia,Sorghum,1992,59.0,994.0,24.74,1.1577
Saudi Arabia,Sorghum,1992,59.0,994.0,24.37,1.1577
Saudi Arabia,Wheat,1992,59.0,994.0,24.74,4.4609
Saudi Arabia,Wheat,1992,59.0,994.0,24.37,4.4609
Saudi Arabia,Maize,1993,59.0,994.0,25.9,2.1725
Saudi Arabia,Maize,1993,59.0,994.0,25.42,2.1725
Saudi Arabia,Potatoes,1993,59.0,994.0,25.9,18.288
Saudi Arabia,Potatoes,1993,59.0,994.0,25.42,18.288
Saudi Arabia,Sorghum,1993,59.0,994.0,25.9,1.2034
Saudi Arabia,Sorghum,1993,59.0,994.0,25.42,1.2034
Saudi Arabia,Wheat,1993,59.0,994.0,25.9,4.4886
Saudi Arabia,Wheat,1993,59.0,994.0,25.42,4.4886
Saudi Arabia,Maize,1994,59.0,994.0,26.26,1.9523
Saudi Arabia,Maize,1994,59.0,994.0,26.08,1.9523
Saudi Arabia,Potatoes,1994,59.0,994.0,26.26,18.9468
Saudi Arabia,Potatoes,1994,59.0,994.0,26.08,18.9468
Saudi Arabia,Sorghum,1994,59.0,994.0,26.26,1.1477
Saudi Arabia,Sorghum,1994,59.0,994.0,26.08,1.1477
Saudi Arabia,Wheat,1994,59.0,994.0,26.26,4.5503
Saudi Arabia,Wheat,1994,59.0,994.0,26.08,4.5503
Saudi Arabia,Maize,1995,59.0,994.0,26.33,1.9522
Saudi Arabia,Maize,1995,59.0,994.0,25.64,1.9522
Saudi Arabia,Potatoes,1995,59.0,994.0,26.33,19.6769
